keyword,source,crawl_time,job_title,company_name,city,salary_raw,degree_raw,experience_raw,job_type_raw,publish_time_raw,company_type_raw,company_size_raw,welfare_raw,skill_tags_raw,major_requirement_raw,recruit_num_raw,job_desc_raw,job_link,job_id,is_wuhan,degree_std,experience_std,salary_min,salary_max,salary_avg,salary_unit,salary_months,job_title_norm,title_keep,title_filter_reason,skill_keywords_extract
数据分析师,zhaopin,2026-03-21 00:40:29,数据分析助理,大风(北京)图书有限公司,北京,8000-10000元,大专,1-3年,全职,2026-03-21 00:22:40,新闻/出版,20人以下,团建 | 五险一金 | 带薪年假 | 广阔的发展机会 | 全勤奖 | 婚育礼品 | 加班补助 | 年终奖 | 餐费补助,新闻/出版,大专及以上学历，统计学、市场营销、经济学、图书出版营销等相关专业优先,1,"岗位亮点：
- 出版数据驱动官‌：用结构化数据重构选题、库存与营销的决策逻辑，你的分析，将对图书的印量、定价策略与营销资源分配起到决策性影响；
- 幕后影响力创造者‌：你不在聚光灯下，却让千万家庭遇见好书；你的图表与模型，为编辑、营销、设计团队点亮决策的灯塔；
- 梦幻团队：加入一群童心未泯的伙伴中，每天与欢笑和创意为伴，共筑梦想城堡，我们定期举办团建活动，让工作与生活同样精彩。
岗位职责：
‌1、构建并完善数据资产体系‌：
- 主导全渠道销售数据的采集、清洗与标准化整合，建立统一、可追溯的数据资产库，保障数据准确性与时效性；
- 建立并优化跨部门的数据共享机制，推动“数据采集-分析-反馈-决策”闭环落地，实现“数据驱动出版”常态化。
‌2、驱动销售决策‌与策略制定：
- 通过可视化报表与动态看板，实时监测并评估渠道销售趋势、促销转化率等指标，为销售团队提供可执行的优化建议；
- 参与销售策略的制定与调整，深度分析重点出版物的市场表现，输出产品生命周期评估报告，为选题策划、定价策略与营销资源分配提供数据支撑。
‌3、赋能库存管理‌：
- 基于历史销售数据与季节性波动模型，预测重点图书品类需求，协助制定科学的补货、调拨与滞销品处理策略，降低滞销库存率，提升资金利用率。
4、其他：
- 完成领导交办的其他任务。
‌
任职要求‌：
‌1、教育背景与工作经验‌‌：
- 大专及以上学历，统计学、市场营销、经济学、图书出版营销等相关专业优先；
- 2年以上数据分析或销售经验，至少1年图书出版行业相关经验‌。
‌2、专业技能与工具‌：
- 精通Word、Excel（函数、透视表、动态图表）、PPT等办公软件的使用；
- 熟练使用至少一种BI工具（如FineBI、Tableau、Smartbi），能独立完成从数据清洗到可视化输出的全流程；
- 具备基础建模能力，熟悉SPSS、Python等数据挖掘方法，能辅助完成用户分群、预测模型搭建者优先。
‌3、个人素质与态度‌：
- 逻辑清晰，擅长从复杂数据中洞察规律，提炼关键结论并驱动业务决策；
- 精通数据可视化与报告呈现，沟通能力强，能以清晰、有说服力的方式向团队传递分析价值；
- 专注细节，善于处理高频次、高精度的数据清洗与校验任务，能在重复性工作中保持稳定输出与零差错标准；
- 具备高度责任感与执行力，主动协同团队完成目标，适应敏捷迭代的工作节奏，持续关注行业趋势与新技术应用。
我们提供：
‌ - 优秀的团队氛围‌：我们拥有一支年轻、活力、富有创造力的团队，成员间相互支持、共同进步，为你提供一个温馨、开放的工作环境。
‌ - 广阔的发展机会‌：公司提供定制化的职业发展路径与培训计划，助你快速成长为行业佼佼者。同时，公司鼓励内部晋升，为你提供广阔的晋升空间。
- 舒适的办公环境：我们注重办公环境的营造，为你提供舒适便捷的办公环境，专门的图书展示区和阅读角，配备齐全的茶水间，灵活多样的办公区域等你加入。
- 多样的福利待遇：五险一金、全勤奖、餐费补助、加班补助、节日津贴及福利、带薪年假、年终奖、婚育礼品、团建、体检、补充医疗等！",https://www.zhaopin.com/jobdetail/CCL1465220320J40988188204.htm?refcode=4019&srccode=401901&preactionid=4617fcf8-d79b-4e74-97f2-8e27e7eac325,CCL1465220320J40988188204,0,大专,1-3年,8000.0,10000.0,9000.0,月薪,12,数据分析助理,1,keep_数据分析簇,Python | Excel | Tableau | FineBI | 数据可视化
数据分析师,zhaopin,2026-03-21 00:40:38,数据分析岗,长安新生,青岛,4000-7000元,本科,经验不限,全职,2026-03-13 01:40:11,"信托,汽车研发/制造",1000-9999人,,数据分析,,1,"职位描述：
1. 负责收集、整理和分析业务数据，提供数据支持和洞察。
2. 运用数据分析工具和技能，挖掘数据背后的规律和趋势，为业务决策提供数据支持。
3. 建立数据模型和分析体系，持续优化数据分析和预测的准确性。
4. 跟踪和评估业务发展情况，提供数据分析和评估报告。
5. 与团队协作，共同推进业务发展。
职位要求：
1. 本科及以上学历。
2. 熟练掌握Excel数据分析工具。
3. 具备良好的数据分析和解决问题的能力，能够从大量数据中提取有价值的信息。
4. 具备良好的沟通能力和团队协作精神，能够有效地与业务团队和其他部门合作。
5.有数据分析、数据挖掘、市场研究等相关工作经验者优先。",https://www.zhaopin.com/jobdetail/CC279002330J40841953910.htm?refcode=4019&srccode=401901&preactionid=4617fcf8-d79b-4e74-97f2-8e27e7eac325,CC279002330J40841953910,0,本科,不限,4000.0,7000.0,5500.0,月薪,12,数据分析岗,1,keep_数据分析簇,Excel
数据分析师,zhaopin,2026-03-21 00:40:47,数据分析师(J53668),新东方教育科技集团有限公司,长春,6000-8000元,本科,1-3年,全职,2026-03-04 09:19:16,培训/辅导服务,10000人以上,教育培训,,,1,"工作职责
1、全面预算与经营分析：主导业务部门滚动预算编制，实时追踪预算执行偏离度，识别异常波动；建立核心指标预警机制；输出月度经营分析报告，通过数据拆解业务动因；
2、业务支持与数据建模：搭建符合教育行业的动态财务模型、开展专项分析；
3、数据驱动：掌握数据分析的方法和工具，如 Excel 高级应用、PowerBI、SQL、Python 等，运用数据挖掘、建模等技术为业务决策提供数据支持；
任职资格
1、统招本科及以上学历，211以上院校优先，会计中级持证者优先
2、熟练使用Excel、Bl等数据分析工具，有业务支持、数据挖掘和建模、独立完成财务分析报告的能力
3、有3年以上数据分析/财务分析/BP经验，教育培训、互联网或服务业背景优先
4、有较强的沟通协作能力、抗压能力和自驱力",https://www.zhaopin.com/jobdetail/CC120002360J40923790302.htm?refcode=4019&srccode=401901&preactionid=4617fcf8-d79b-4e74-97f2-8e27e7eac325,CC120002360J40923790302,0,本科,1-3年,6000.0,8000.0,7000.0,月薪,12,数据分析师(J53668),1,keep_数据分析簇,Python | SQL | Excel | Power BI | 数据建模
数据分析师,zhaopin,2026-03-21 00:40:56,数据分析师,立信国际工程咨询有限公司西安分公司,西安,1.2-1.5万,本科,3-5年,全职,2025-11-23 00:13:01,咨询服务,100-299人,绩效 | 组织培训,Python | 财务/审计/税务 | 云计算/大数据 | IT服务,本科及以上，会计、审计等相关专业,2,"岗位职位:
1. 统筹团队工作：分配任务、定时间节点，组织培训，评估成员绩效；
2. 搭建标准化清洗流程与规则库，根据审计新规/业务变化迭代优化；
3. 审核清洗结果，建立三级校验机制，把控数据质量，预判并应对风险；
4. 对接审计/IT/业务部门，推动工具选型落地，交付清洗报告并复盘优化。
任职要求：
1. 本科及以上，会计、审计等相关专业；
2. 3-4年审计数据处理经验，含1-2年团队管理经验，四大背景优先；
3. 熟练掌握 SQL（复杂查询）、Python/Alteryx，懂审计全流程与合规标准；
4. 具备跨部门协调能力、风险意识，能平衡效率与数据质量。",https://www.zhaopin.com/jobdetail/CC888538920J40818249610.htm?refcode=4019&srccode=401901&preactionid=4617fcf8-d79b-4e74-97f2-8e27e7eac325,CC888538920J40818249610,0,本科,3-5年,12000.0,15000.0,13500.0,月薪,12,数据分析师,1,keep_数据分析簇,Python | SQL
数据分析师,zhaopin,2026-03-21 00:41:06,数据分析,重庆凤梧商贸有限公司,重庆,6000-10000元,本科,1-3年,全职,2025-11-10 11:10:01,"零售/批发,快速消费品,耐用消费品",1000-9999人,,数据仓库 | 报表开发 | 数据建模 | BI工具 | Sql | FineBI | 零售/批发 | 电子商务,具备统计学、数学、计算机科学或相关领域的本科及以上学历，并拥有至少两年相关工作经验,2,"岗位内容：
1. 分析和挖掘大量的数据源，为业务发展和决策提供支持。
2. 负责开发、维护和优化各类数据仓库和数据报表，保证数据质量和准确性。
3. 与业务团队紧密合作，深入了解业务需求，提供全面的数据分析解决方案。
4. 执行并监督指标和KPI体系，跟踪业务进展和成效。
任职要求：
1. 具备统计学、数学、计算机科学或相关领域的本科及以上学历，并拥有至少两年相关工作经验。
2. 精通SQL语言和常用的数据分析工具和平台，如Excel、Tableau等。
3. 具备较强的业务理解能力和逻辑思维能力，可以通过数据分析解决业务问题。
4. 积极主动、具备团队合作精神，同时有较强的自我驱动力和自我管理能力。",https://www.zhaopin.com/jobdetail/CC224560320J40765065316.htm?refcode=4019&srccode=401901&preactionid=4617fcf8-d79b-4e74-97f2-8e27e7eac325,CC224560320J40765065316,0,本科,1-3年,6000.0,10000.0,8000.0,月薪,12,数据分析,1,keep_数据分析簇,SQL | Excel | Tableau | 数据仓库
数据分析师,zhaopin,2026-03-21 00:41:33,数据分析师,飞友科技有限公司,合肥,7000-10000元,本科,经验不限,全职,2026-03-19 01:04:49,"计算机软件,IT服务,互联网,船舶/航空/航天/火车制造",300-499人,,Python | Sql | 数据分析,本科及以上学历，统计学、计算机、市场营销等相关专业，具备扎实的专业理论基础,1,"岗位职责：
1.负责数据分析报告的输出与标准化工作：涵盖日常数据清洗、计算及建模，运用专业工具生成可视化分析报告，并借助 AI 工具实现报告自动化生成与标准化，提升分析效率及成果复用性； 
精准对接市场与客户需求，敏锐捕获数据趋势变化，针对指标变化开展深层次分析与挖掘工作，将分析结果转化为可落地的业务建议，助力业务决策优化。
岗位要求：
1.本科及以上学历，统计学、计算机、市场营销等相关专业，具备扎实的专业理论基础； 
2.工作经验不限，具备指标体系搭建能力，可独立完成从数据获取到分析落地的全流程； 
3.熟练使用数据分析工具，了解 AI 在数据分析领域的应用。熟练掌握Python、SQL、帆软 BI者优先考虑； 
4.具备良好的跨部门协作能力与沟通协调能力，可高效推进团队协作流程、维护客户关系，保障项目顺利开展； 
5.有民航领域或市场调研从业经历者优先。",https://www.zhaopin.com/jobdetail/CC391090920J40924008102.htm?refcode=4019&srccode=401901&preactionid=4617fcf8-d79b-4e74-97f2-8e27e7eac325,CC391090920J40924008102,0,本科,不限,7000.0,10000.0,8500.0,月薪,12,数据分析师,1,keep_数据分析簇,Python | SQL
数据分析师,zhaopin,2026-03-21 00:41:42,数据分析师,国金黄金股份有限公司,北京,1.5-2.5万,本科,3-5年,全职,2025-11-26 11:44:07,银行,1000-9999人,,奢侈品行业 | 珠宝/首饰,",本科及以上学历，统计学、数据科学、经济学或相关专业",1,"工作职责：
1.数据驱动洞察分析销售数据（如门店/电商表现、产品线贡献度)、客户画像（高净值客户行为、RFM模型）及市场趋势，生成可落地的业务建议。监测竞品动态及奢侈品行业趋势(如二手奢侈品可持续消费），提供差异化策略支持。
2.消费者行为分析利用CRM数据（如VIP客户购买路径)、社交媒体舆情及客户反馈，优化客户分层和个性化营销策略。构建预测模型(如客户活跃度、新品接受度)提升客户终身价值。
3.数据可视化与报告使用Power Bl/Tableau制作高管级仪表盘，直观呈现关键指标（如客单价、复购率)。
4.跨部门协作与市场部、零售团队及供应链部门协同，推动数据文化在传统奢侈品企业的渗透
任职要求: 
1,本科及以上学历，统计学、数据科学、经济学或相关专业。
2.3年以上数据分析经验，奢侈品/零售,高端消费品行业优先。精通Excel高级建 
模。 
3.熟悉数据分析工具。 
4.熟练使用可视化工具。 
5.对奢侈品美学、品牌调性及客户隐私(如GDPR)有高度敏感度。 
6.出色的跨文化沟通能力，适应多语言工作环境《英语为必备，法语/意大利语加分）。 
7.能平衡数据理性与奢侈品行业感性决策特质。",https://www.zhaopin.com/jobdetail/CC380003830J40859022503.htm?refcode=4019&srccode=401901&preactionid=4617fcf8-d79b-4e74-97f2-8e27e7eac325,CC380003830J40859022503,0,本科,3-5年,15000.0,25000.0,20000.0,月薪,12,数据分析师,1,keep_数据分析簇,Excel | Tableau | 数据可视化 | 报表开发
数据分析师,zhaopin,2026-03-21 00:41:51,数据分析,北京宜通华瑞科技有限公司,上海,1.6-2.6万·13薪,本科,1-3年,全职,2025-06-06 10:39:16,"运营商/增值服务,通信/网络设备",1000-9999人,,ABTEST | Sql | 电子商务,拥有统计学、经济学、数学、计算机科学或相关领域的本科或以上学位,1,"工作职责
使用SQL提取和整理数据，进行定量分析，发现数据中的异常或趋势，识别业
务的机会/风险，生成分析见解以推动业务行动。
与其他业务团队沟通，充分了解业务需求，并根据需求制定合适的分析方法，
支持业务的决策，完成业务需求。
开发、改进和维护清晰准确的数据报表和看板，对工作流程中的低效环节能够
及时发现、提出并执行改进，提高工作的自动化率和整体效率
岗位要求
拥有统计学、经济学、数学、计算机科学或相关领域的本科或以上学位。
拥有1年以上商业分析、数据分析、报告自动化或数据挖掘的工作经验。
(Junior/Senior 岗位都有opening)
较强的分析能力，精通SQL，熟悉R、Python或SAS优先。
具备良好的Excel和PowerPoint技能，有Tableau经验者优先。
具备良好的书面和口头沟通能力(英语)，能够清晰传达分析结果，与自己
团队以及业务团队高效合作",https://www.zhaopin.com/jobdetail/CC144563220J40775188203.htm?refcode=4019&srccode=401901&preactionid=4617fcf8-d79b-4e74-97f2-8e27e7eac325,CC144563220J40775188203,0,本科,1-3年,16000.0,26000.0,21000.0,月薪,13,数据分析,1,keep_数据分析簇,Python | SQL | Excel | Tableau | SAS | R
商业分析师,zhaopin,2026-03-21 00:42:38,数据分析专员,菏泽融昂企业管理咨询有限公司,菏泽,8000-16000元,学历不限,经验不限,全职,2026-03-03 01:10:10,企业服务,20人以下,,报告撰写 | 数据治理 | 企业服务,,5,"工作职责
1. 负责市场数据源的收集、清洗与整理，保障数据的准确性与完整性。
2. 运用基础分析工具对数据进行加工与解读，输出直观的分析结果。
3. 协助团队完成数据报告撰写，为业务策略优化提供数据支持。
任职要求
1. 对数据敏感，具备较强的逻辑思维与问题解决能力。
2. 能快速掌握Excel等基础办公软件，有数据分析工具（如Python/R）使用经验者优先。
3. 学习能力强，乐于接受新事物，具备良好的沟通协作意识。",https://www.zhaopin.com/jobdetail/CCL1520515470J40875785903.htm?refcode=4019&srccode=401901&preactionid=ffee294b-761b-434a-b4b0-1cb4f73d58c8,CCL1520515470J40875785903,0,不限,不限,8000.0,16000.0,12000.0,月薪,12,数据分析专员,1,keep_数据分析簇,Python | Excel | R
商业分析师,zhaopin,2026-03-21 00:42:47,业财数据分析师,益海嘉里(无锡)数字科技有限公司,无锡,1.5-2.5万·13薪,本科,3-5年,全职,2026-03-10 17:21:21,"财务/审计/税务,餐饮服务",100-299人,员工旅游 | 年终奖金 | 周末双休 | 带薪年假 | 五险一金 | 高温补贴 | 通讯补贴 | 节日福利 | 定期体检,云计算/大数据,本科及以上学历，大数据、分析学、数学、统计、财务等相关专业,2,"【岗位职责】
1、搭建及维护业财数据模型与分析框架，梳理业务端及财务端核心数据维度，统一数据口径与统计标准，保障数据准确性，定期输出业财分析报告；
2、深度开展多维度业财分析，涵盖盈利拆解、成本结构优化分析、投入产出比评估等，洞察业务问题与增长机会；
3、设计并落地业财数据看板，直观呈现关键指标；
4、主导跨部门协作项目，对接业务需求，完成从数据探索、建模分析到结果输出的全流程；
5、沉淀业财分析方法论与模板，引入数据分析新技术，优化数据采集、处理、分析流程，提升分析效率与精准度。
6、完成上级交办的其他事项。
【任职要求】
1、本科及以上学历，大数据、分析学、数学、统计、财务等相关专业；
2、3年以上数据分析、数据挖掘相关工作经验，有大型企业财务数据产品相关的项目建设经验，或其他领域数据分析相关的经验；
3、对数字和商业敏感，具备良好的逻辑分析能力和系统思考能力；
4、具备集团财务分析、经营分析的问题解决能力；
5、熟悉数据应用的各环节，含数据采集、数据清洗、数据建模和分析等相关技术及流程；
6、熟悉Python、BI、SQL等大数据相关技术及R、SAS、SPSS等建模工具有一定了解；
7、具备项目管理能力，有良好的沟通能力。
年龄要求：28-35岁
职能类别：财务分析员
福利补贴：五险一金、年终奖金、定期体检、带薪年假、员工旅游、通讯补贴、节日福利、周末双休、高温补贴",https://www.zhaopin.com/jobdetail/CC593345720J40831576701.htm?refcode=4019&srccode=401901&preactionid=ffee294b-761b-434a-b4b0-1cb4f73d58c8,CC593345720J40831576701,0,本科,3-5年,15000.0,25000.0,20000.0,月薪,13,业财数据分析师,1,keep_数据分析簇,Python | SQL | SAS | R | 数据建模
商业分析师,zhaopin,2026-03-21 00:43:05,双休数据分析师,上海花楠珊文化传播有限公司芜湖分公司,合肥,6000-9000元,本科,经验不限,全职,2026-03-20 09:29:33,新媒体,20人以下,五险一金 | 双休,SPSS,统计、经济、管理或相关专业本科及以上学历,1,"岗位职责:
1、对统计学部分需求进行评审，包括模型构建、假设提出是否合理等;如有不合理之处，可以作出相应的修正或修改建议;
2、了解量表、熟悉并会问卷设计、清洗筛选数据、擅长数据分析;
3、根据模型、假设等对收集的数据进行统计处理，能结合研究解释统计结果并出具统计报告;
4、事前可与客户沟通梳理需求:出报告后能及时做好答疑工作;
任职要求:
1、统计、经济、管理或相关专业本科及以上学历;
2、从事过科研项目或长期从事实证数据处理和分析者优先考虑;
3、熟练运用数据分析软件，比如:spss/amos/stata/mplus/smartpls等统计软件
4、撰写分析报告，具备对应模块的逻辑思维&框架思维:
5、需要分析师一定要积极、耐心、有责任心、有时间观念完成订单;
薪资：底薪6k+提成，五险一金，双休，法休，工作时间中午12点-19点",https://www.zhaopin.com/jobdetail/CCL1494006970J40760043006.htm?refcode=4019&srccode=401901&preactionid=ffee294b-761b-434a-b4b0-1cb4f73d58c8,CCL1494006970J40760043006,0,本科,不限,6000.0,9000.0,7500.0,月薪,12,双休数据分析师,1,keep_数据分析簇,
商业分析师,zhaopin,2026-03-21 00:44:08,数据分析师,陕西玄度智能科技有限公司,合肥,6000-10000元,本科,经验不限,全职,2025-11-19 00:00:02,"人工智能,互联网",100-299人,双休,双休,,10,"主要职责
1.数据收集设计：根据项目目标，设计数据收集方案，与相关团队（如爬虫工程师）沟通，确保数据的有效获取。 
2.数据处理和清理：对收集到的海量数据进行处理和清理，确保数据的准确性和完整性。这包括清洗文字信息和数据标签。 
3.数据分析：利用统计工具和分析方法，对数据进行深入分析，识别趋势和模式，为业务提供数据支持和策略指导。 
4.报告制作：定期生成数据分析报告，向管理层和相关利益方展示分析结果，以支持决策过程。 
5.跨部门协作：与业务分析团队、算法团队等其他部门密切合作，确保数据分析结果能够有效应用于实际业务中。 
6.工具和系统维护：负责数据分析工具的使用和维护，提升数据处理的效率和准确性。 
 
 
所需技能
1.分析能力：具备强大的数据分析和逻辑思维能力，能够从复杂数据中提取有价值的信息。 
2.技术能力：熟练使用数据分析软件和编程语言（如Python、R等），具备一定的数据库管理能力。 
3.沟通能力：能够清晰地向非技术人员解释数据分析结果，具备良好的书面和口头表达能力。 
4.团队合作：具备良好的团队合作意识，能够在跨部门项目中有效沟通和协作。",https://www.zhaopin.com/jobdetail/CCL1513104120J40769786016.htm?refcode=4019&srccode=401901&preactionid=ffee294b-761b-434a-b4b0-1cb4f73d58c8,CCL1513104120J40769786016,0,本科,不限,6000.0,10000.0,8000.0,月薪,12,数据分析师,1,keep_数据分析簇,Python | R
商业分析师,zhaopin,2026-03-21 00:44:17,业务分析师,东策网络科技有限公司,黄石,1-2万,本科,1-3年,全职,2026-03-16 01:53:56,互联网,100-299人,医保 | 五险一金 | 年终奖 | 绩效,互联网,,2,"岗位职责：
1、通过访谈、调研收集业务需求，并将其转化为可执行的技术文档（如产品需求文档、原型设计），确保开发团队准确理解业务目标‌。
2、流程优化与解决方案设计‌。分析现有业务流程中的问题，提出改进建议，并参与系统功能验收及用户培训‌。
3。跨部门协作‌。作为业务部门与技术团队的桥梁，协调产品经理、开发团队等角色，推动项目进展‌。
4、数据分析与战略支持‌。根据业务分析情况，为决策提供数据支持，并参与业务模式设计‌。
任职要求： 
1、2-3年以上项目需求分析、实施、管理、产品规划设计等实战经验，本科以上学历； 
2、熟悉业务调研和分析过程，熟练掌握业务建模方法，具有快消渠道、互联网等行业营销业务分析经验尤佳。 
3、具备良好的沟通表达能力，思维逻辑清晰，能有效应对客户及重要合作商的沟通，快速推动各项事项。 
4、具备一定的数据库基础知识，能结合业务开展一定的数据分析，具有SQL基础，能够编写实现简单的统计查询逻辑； 
5、具备良好的文档整理能力，擅长流程图、时序图等的绘制，擅长使用Axure RP原型工具、SVN、Visio、Office办公软件使用。 
6、有较强的学习能力，善于思考总结，能适应一定出差强度。
工作时间： 
9：00--18：00；周末双休；
薪资福利： 
底薪：10000-14000（不包含绩效+年终奖）;面试定薪；五险一金； 
其他福利：1500的旅游费用；外地探亲假，1年3次，根据路线来，非武汉和黄石籍；医疗福利：医保外的二次报销，报销比例大概60-70%。
晋升：管理岗位，全部内部提拔，不对外招聘！",https://www.zhaopin.com/jobdetail/CCL1509518450J40847796714.htm?refcode=4019&srccode=401901&preactionid=ffee294b-761b-434a-b4b0-1cb4f73d58c8,CCL1509518450J40847796714,0,本科,1-3年,10000.0,20000.0,15000.0,月薪,12,业务分析师,1,keep_商业经营分析簇,SQL
商业分析师,zhaopin,2026-03-21 00:45:30,数据分析师.,中安云企(重庆)科技有限公司,重庆,9000-13000元,本科,1年以下,全职,2025-11-10 11:58:55,互联网,20-99人,,云计算/大数据,,10,"岗位职责：
1、熟练使用SQL，能独立提取分析所需数据；
2、可以使用R、python、SPSS、excel等解决日常问题；
3、熟练掌握常用的机器学习模型，包括但不限于逻辑回归、kmeans、决策树等模型；
4、具有良好的数据敏感度和数据分析技能，善于应用分析方法论解决实际业务问题；
任职资格：
1、熟悉SQL，能进行数据清洗及数据整合；
2、熟练使用python、spss、excel等工具；",https://www.zhaopin.com/jobdetail/CCL1505191920J40807902407.htm?refcode=4019&srccode=401901&preactionid=b54c0d50-4e1a-406a-987d-fca89f116b75,CCL1505191920J40807902407,0,本科,其他/未说明,9000.0,13000.0,11000.0,月薪,12,数据分析师.,1,keep_数据分析簇,Python | SQL | Excel | R | 机器学习
商业分析师,zhaopin,2026-03-21 00:45:40,经营分析专家(J10010),永安行,常州,1.5-2.5万,本科,5-10年,全职,2026-03-11 01:15:45,"物联网,物联网",1000-9999人,,经营分析,本科及以上学历，财务、经济、金融、统计学、数学等相关专业优先,1,"岗位职责:
1、独立负责业务线全盘分析，监控核心指标，精准定位波动根因，为业务节奏提供决策依据；
2、主导成本效益分析，识别低效开支，系统性识别经营风险，建立预警机制；
3、将分析结论转化为可执行计划，推动目标制定、预算管理与执行复盘；
4、完成上级领导交办的其他工作任务。
任职要求:
1、本科及以上学历，财务、经济、金融、统计学、数学等相关专业优先；
2、5年以上制造/互联网行业经营分析经验，有独立负责业务线分析、从0到1搭建分析框架成功经验；
3、具备扎实的成本审核与毛利管控实战经验，精通数据可视化工具；
4、出色的财务敏感度，熟悉企业成本结构与盈利模型。",https://www.zhaopin.com/jobdetail/CC403028610J40973280104.htm?refcode=4019&srccode=401901&preactionid=b54c0d50-4e1a-406a-987d-fca89f116b75,CC403028610J40973280104,0,本科,5-10年,15000.0,25000.0,20000.0,月薪,12,经营分析专家(J10010),1,keep_商业经营分析簇,数据可视化
商业分析师,zhaopin,2026-03-21 00:46:09,数据分析师（须有银行工作经历）,格局企业管理(台州)有限公司,佛山,2-4万·14薪,本科,5-10年,全职,2026-03-06 09:39:36,企业服务,300-499人,知识培训,数据挖掘 | 数据建模 | 银行 | 互联网金融/小额贷款 | 咨询服务,统计学、数学、计算机科学、金融工程、经济学等相关专业本科及以上学历，具备扎实的理论基础。拥有3年以上银行数据分析工作经验，对银行的核心业务，如负债、资产、中间业务等或者对营销增长、风险防控领域等至少一个以上领域有深入理解，熟悉业务流程和关键指标体系，特别优秀者可适当放宽,1,"岗位职责：
1、支撑业务数据深度分析与决策：收集、整理各类业务数据，运用先进的数据分析方法和工具，深入挖掘数据价值，生成具有前瞻性和业务指导意义的数据洞察报告。定期为各管理层供数据驱动决策建议，助力业务战略规划、产品创新以及风险管理等决策支持。
2、搭建业务经营指标体系：结合各领域业务特点，从业务全局视角设计层次化的经营指标体系，包括且不限于结果指标、归因指标、过程管理指标等，能够服务高层、中层、一线执行层从不同视角快速获取经营现状、层层发掘归因、掌握管理与执行进度。
3、应用并推广先进的分析方法：在数据管理部门应用、普及增长分析等先进的分析理论和方法，在业务团队推广借助数据分析驱动决策制定和经营举措落地的理念和工具，培养数据分析梯队人才。
4、业务数据需求构建与转化：与业务部门紧密合作，深入了解其业务流程和需求，将复杂的业务问题转化为可执行的数据分析工作任务。协同产品和技术团队，从数据层面推动项目的顺利实施，确保数据解决方案能够有效支持业务目标的达成。
5.跨部门协作与知识共享：作为数据领域的专家，积极参与跨部门项目团队，为其他部门提供数据分析方面的专业支持和指导。组织内部数据知识培训和分享活动，提升机构整体的数据意识和分析能力。
任职要求 
1、统计学、数学、计算机科学、金融工程、经济学等相关专业本科及以上学历，具备扎实的理论基础。拥有3年以上银行数据分析工作经验，对银行的核心业务，如负债、资产、中间业务等或者对营销增长、风险防控领域等至少一个以上领域有深入理解，熟悉业务流程和关键指标体系，特别优秀者可适当放宽。 
2、精通商业银行业务领域知识，熟悉银行数据体系与内容，对商业银行数字化转型下的金融科技工作有深刻理解，具有CFA/FRM/CPA等专业认证者优先。 
3、具备敏锐的数据洞察力和逻辑思维能力，能够从海量数据中发现关键问题和潜在机会；拥有出色的沟通协调能力和团队合作精神，能够与不同部门的人员进行有效的沟通和协作。",https://www.zhaopin.com/jobdetail/CCL1242838890J40755851006.htm?refcode=4019&srccode=401901&preactionid=b54c0d50-4e1a-406a-987d-fca89f116b75,CCL1242838890J40755851006,0,本科,5-10年,20000.0,40000.0,30000.0,月薪,14,数据分析师（须有银行工作经历）,1,keep_数据分析簇,
商业分析师,zhaopin,2026-03-21 00:46:36,数据分析专业主任,完美(中国)有限公司,中山,8000-12000元,本科,1-3年,全职,2026-02-26 14:45:22,"快速消费品,医药制造",1000-9999人,,数据挖掘 | 数据建模 | 数据治理,本科，计算机、软件、数学、统计等相关专业，有2年及以上工作经验,1,"职位职责：
1.参与数据中台建设，包括但不限于业务数据中台、生产制造数据中台、供应链数据中台、企业管理数据中台、企业决策数据中台、效率分析&质量提高数据中台，负责各数据中台的分析型、挖掘模型、预测模型的设计、开发及迭代，满足数据中台建设要求及业务需求。
2.参与公司私有云平台的建设，负责AI模块功能开发及迭代，满足私有云平台建设要求和业务需求。
3.协助生科院建立生物信息分析流程，并实现分析过程自动化，满足公司肠道检测及相关业务需求。
4.协助需求部门完成功能测试及验收，助推相关功能顺利上线。
5.执行上级领导或上级部门交办的临时工作任务。
职位要求：
1.本科，计算机、软件、数学、统计等相关专业，有2年及以上工作经验。
2.熟悉IDEA、Visual Studio、Visual Code进行团队协作开发。
3.熟练运用机器学习和深度学习相关算法解决工作中的实际问题。
4.熟悉DataX、Spark、Kafka、Hive、Flink等中间件进行数据采集及处理。
5.熟悉运用MLlib/TensorFlow机器学习框架开发程序。
6.熟练运用BI工具进行数据分析。",https://www.zhaopin.com/jobdetail/CC137021410J40780050013.htm?refcode=4019&srccode=401901&preactionid=b54c0d50-4e1a-406a-987d-fca89f116b75,CC137021410J40780050013,0,本科,1-3年,8000.0,12000.0,10000.0,月薪,12,数据分析专业主任,1,keep_数据分析簇,Spark | Hive | 机器学习 | 深度学习
